idx	nNN	NNindex	a	b	aNN	bNN	processID	NNprocessID
5411	0	6215	17.661387708267	-6.91312513082348	17.6453881104911	-7.83568979010611	3	3
5463	0	5629	7.87637077088017	19.7185161985638	8.64907926426475	19.5708173993584	3	1
5015	0	4527	-6.78989418611641	-0.559156828541313	-6.75865167789093	-0.464855374646564	3	3
6031	0	5823	10.9925392321965	2.01949347901978	11.5474842622669	1.84916286398089	3	3
4966	0	3970	-0.605021652919586	-12.4672383008807	-0.24750574947705	-11.8422229017962	2	2
6435	0	6631	10.5686945881819	12.1040791483674	10.9967908717973	11.768285565188	3	3
4355	0	4753	-8.50823127012203	-19.0000934571126	-8.56216251981446	-18.8160203349053	3	1
5601	0	5427	7.99616429009981	2.76464003150499	7.99996699516552	2.41025959322556	1	3
3922	0	3525	-15.346472578855	-13.2117706330728	-15.7343339159764	-13.423310006419	2	1
4806	0	5668	0.455599552197106	18.0820951700256	0.731072471929714	18.6075724535614	2	0
5182	0	3676	-6.46404500556886	-17.1786853215618	-6.57456945979892	-17.9102657655771	2	0
5570	0	4330	-1.6188036723581	-17.8074539899017	-2.25887148152818	-18.422825239982	2	2
3564	0	5138	-8.95844207773989	-12.0429670575601	-8.89088462076039	-11.9596952532602	0	2
4579	0	5040	-10.4745301748004	-10.1024996143178	-11.0230475207835	-10.449364303256	3	0
5187	0	5186	-0.919645523192114	8.62626797089768	-1.1981657281962	8.73158310645195	3	2
4388	0	4019	-5.95347202936073	1.9197249302526	-6.29959851104683	1.66011488069373	0	3
5175	0	5634	-2.6573054169224	0.182172510749538	-3.21944695800707	0.265949397919883	3	2
5365	0	6789	16.6812624966738	-18.7194824971915	17.0604687019852	-18.6312637562289	1	1
6213	0	6235	13.9811545472923	10.2320097360469	14.9415081356376	10.1326155374817	1	3
3935	0	4560	-12.9082249912968	-16.4044542870827	-12.898964142292	-15.834370692655	3	0
3179	0	3989	-14.861560764266	5.59616459219829	-15.3566346420994	6.05506073102968	3	1
3369	0	4110	-11.9642955540233	-11.8579881127813	-11.830901995672	-11.8283685032916	1	2
4374	0	4808	0.488440145708939	-3.68506800973797	0.593963309569821	-3.52217552268939	2	0
2970	0	4371	-4.46243843547573	7.36365155279458	-4.08906026220654	8.00916215453717	2	3
4164	0	4787	-13.1722784062521	-10.0831402132368	-13.1435790483474	-10.6093240834971	0	3
5659	0	4026	12.1107942882684	17.5936390176458	12.6251509856897	17.3585393286261	3	2
5858	0	5442	10.9914554313954	14.8834558069888	11.1148332922913	14.6435790392812	2	2
4650	0	4282	-11.5846236538676	16.5736683211634	-11.7165506774348	15.8478272065518	2	2
4585	0	4793	-0.773797896440806	-2.64283608480962	-0.377681912854515	-2.48340244611224	1	1
5043	0	3792	-9.25165333191823	17.1833302542027	-9.66076317488609	17.2861143926025	3	0
3948	0	4553	-11.6435214332718	-8.59241207149908	-12.1071530394308	-9.00289248102878	0	1
6200	0	3964	-2.25150774739213	-7.337541771227	-2.24001580138792	-7.93274854715797	0	0
6006	0	5777	11.2304991773469	-18.9717429465216	11.7016665085901	-18.6007288060376	2	1
4577	0	4479	-5.51125117888445	-0.299218550827542	-6.28498153595638	-0.349399944192378	1	3
5189	0	4962	4.21641732521498	-7.41644317620906	4.41527988054391	-7.40237816716686	1	2
5636	0	4422	-13.0451856992037	16.2202376197752	-12.2044830511837	15.8494837927408	0	2
3177	0	4405	-13.7689264917137	18.3809466959954	-14.0666579472108	17.7419337194375	1	1
4180	0	4989	-7.93510445250223	4.70662044873838	-7.95164101591008	5.5328170794167	0	1
4868	0	5452	3.76486801993919	19.5890484285947	3.46560239839633	20.5239739126379	0	0
6429	0	6421	13.8964003893464	-0.345739512524884	13.1703362577488	-0.361965704902393	1	1
4572	0	5963	-0.693299811189087	-3.43210039933222	-0.637507048852607	-4.18798637029826	0	3
4971	0	4563	-5.70746340905789	-10.4903485962109	-5.34900833900834	-10.5269965874017	3	3
7396	0	6001	13.3425388960044	-11.9933243815084	13.0834704991829	-11.8476380759149	0	1
6448	0	6063	19.2574508666186	16.9901230385603	18.6504017957583	17.1595452564262	0	3
3519	0	5351	-8.36146904330482	-16.5323332013614	-8.67980730702426	-16.9276282850824	3	3
5245	0	5639	1.9697451454337	14.6982914843374	2.23353677236545	15.1468797128475	1	3
3591	0	3958	-14.9551034884237	-1.85494683871815	-14.7812650725055	-2.08300438893312	3	2
4420	0	3806	-10.1310293508992	15.6784884552627	-10.3321922698144	14.9066956598478	0	2
4191	0	3598	-17.354747559946	-3.3690064480301	-16.7461373764346	-3.19199143048306	3	2
6660	0	6824	19.8334448972254	-1.36032137672185	19.594916248382	-0.913393741930908	0	0
6877	0	5419	16.9657232907671	16.3552432995878	16.2087870627716	16.6264002773066	1	3
4815	0	4246	-14.7398150202164	15.8607399897406	-14.3669728480958	16.0505889270636	3	2
3789	0	3162	-10.7851231110501	9.39455062422121	-10.8830252723948	8.75274606696742	1	2
5785	0	6182	8.244959608916	-5.51619071631646	6.9228504843675	-5.16446021391448	1	2
6636	0	6027	15.5513771319005	1.12709448282331	15.4884689899912	0.684163674397895	0	3
6189	0	3991	12.5676522777627	3.22566972121508	12.7296434923235	3.01602448270813	1	3
4768	0	5570	-2.31323543396576	-17.0530434167847	-1.6188036723581	-17.8074539899017	0	2
5777	0	6234	11.7016665085901	-18.6007288060376	12.0240019196338	-19.0351907579644	1	2
6043	0	5270	8.90367415616465	17.1857720737933	9.4215679721357	16.9259951294166	3	2
5200	0	3955	-9.9595721157578	-19.0603770980304	-10.0777367175304	-19.0225913682659	0	3
5006	0	6013	12.8075782465024	11.6439860003035	12.4807391313503	10.7307959066408	2	1
5851	0	6250	16.5637967045744	17.2191048463662	16.7563764083122	17.4181282482769	3	2
5243	0	5421	1.29500751410656	19.8909701843606	1.18443912454701	20.2178650374739	3	1
3586	0	3207	-18.3565297329669	11.9507779663227	-18.3195395194413	11.7354699365192	2	3
6000	0	6689	8.99599229902723	15.5170164459251	8.94442716075696	16.0768944523406	0	1
6392	0	6808	14.9501321322283	-14.7642017262839	15.3279615301044	-15.5410534148426	0	0
3212	0	6056	4.48012659588407	13.1120949918971	4.62994947923968	13.3543416500604	0	0
4957	0	3802	-5.14484783183119	1.19605852103204	-4.7266062409112	1.53329087943251	1	2
5561	0	5968	-4.08593213241346	-19.8163812902888	-3.45034605630946	-19.8599480910251	1	0
4824	0	4181	-8.26332827287945	8.22474059252709	-8.41820637535208	7.95060781252398	0	1
4142	0	5325	-19.8940306228248	-13.4262456911222	-20.1030183850771	-14.4852593972777	2	1
4838	0	5235	-4.51747197678084	13.6878199932332	-3.87493297178648	13.9230003576344	2	3
5802	0	5801	7.67328846429031	-0.619228485958257	7.72816732698057	-0.686427631092946	2	1
5630	0	5168	7.1609094599099	5.81840958404768	7.38188903550845	6.43999285234496	2	0
4813	0	5625	6.29642268507017	14.1360738157454	5.64673769982976	14.558016416913	1	1
3325	0	3939	-15.2445515376146	-8.39537285321358	-15.7460974439402	-8.6304733956566	1	3
2924	0	3963	-11.9384962250076	-16.2296618393371	-11.2725502424895	-16.2044841109568	0	3
4978	0	5579	-5.19463305578535	-8.49007773733624	-5.05649189790327	-9.4659600048093	2	3
5783	0	6033	2.91793632939437	-14.2104263281023	2.6852683421138	-13.6119562739982	3	1
4551	0	5192	-7.45748958042345	-4.67599092906626	-7.12049006941791	-4.50689846212863	3	0
7258	0	6797	19.7624375220333	-3.04980821825446	20.0367328482899	-2.91928665682929	2	1
5967	0	5975	19.4415080006117	-15.2708924630298	18.6752980619796	-15.2597560318134	3	3
6397	0	5796	15.6274341776454	-11.2468997264657	15.6305703937673	-11.2786349951291	1	0
3337	0	3525	-16.3846080447664	-13.1004613727076	-15.7343339159764	-13.423310006419	1	1
6441	0	6035	11.3292990759761	7.6485463682284	11.3749206229044	8.28393202207746	1	3
3598	0	3354	-16.7461373764346	-3.19199143048306	-16.4497017888829	-3.11097314258263	2	2
5441	0	4213	0.148793253393197	14.1588458272464	-0.562869561263401	13.2090377795022	1	1
6807	0	6202	15.8903946922541	-5.55644513159328	16.1415650154199	-5.76829042157984	3	2
4583	0	4362	-1.52409520836093	-7.26897436390747	-1.50534639324435	-7.98736150397777	3	2
5397	0	5406	6.71843067161454	3.10775039098536	6.82832208362639	2.52990879084571	1	2
6094	0	4803	-5.7497870750594	13.8851166396006	-5.77479128079077	14.1412009287958	2	3
4426	0	4245	-16.6562928453582	16.617683138371	-17.3300338626082	17.0986513506666	2	1
6802	0	4994	7.92635375298687	-8.06559646915959	8.50597263993136	-8.40360442228271	2	2
5270	0	5883	9.4215679721357	16.9259951294166	9.67282297095293	16.6170136624322	2	3
6630	0	4993	-9.33157611687309	6.6859547466942	-9.22843955738145	6.59007830900938	2	1
5883	0	5270	9.67282297095293	16.6170136624322	9.4215679721357	16.9259951294166	3	2
4761	0	5373	-7.53301896499455	-3.13872488914192	-7.7027068144165	-3.75207661612745	1	1
6851	0	4788	1.63591662275959	1.03009588059479	1.33597345299645	0.993448689616864	3	0
6243	0	6873	18.8794838745459	12.732478814717	19.6884817288202	11.7458339454488	3	1
5392	0	5580	8.62210803344035	-4.18393495408131	8.81544398109703	-3.40613071089019	0	0
5000	0	7483	16.9386919207439	5.18358574848605	16.2939585054461	5.24680412643325	0	3
5206	0	4338	-5.93154008670585	-5.80283973212841	-5.37703691390633	-6.03194577935774	2	2
4837	0	5632	-0.552523670985302	16.7488222888992	-0.288460111592563	17.4888831761179	1	0
5342	0	5204	-3.96514085517232	-5.0121644067834	-3.97573931084513	-5.06847397407108	2	0
6480	0	5844	12.1695892090218	19.4184412901591	11.7137133008313	19.1536281423558	0	0
6269	0	5244	3.19718160361349	13.2825015498999	2.44648142458323	13.3832365777133	1	0
5386	0	5394	7.81376251030627	-11.2981529422665	7.60664293874645	-11.0394797781537	2	2
3171	0	3129	-19.0610840665494	-10.435172862723	-18.7455774440369	-10.3932702893902	3	1
4825	0	4070	-5.85108598319596	6.03794836970321	-6.15630341912062	7.01354586508001	1	2
3820	0	4612	-12.5411365581422	13.5767438359675	-12.4379609697225	12.9882528708876	0	0
4571	0	3963	-10.8495903781836	-16.0506231846129	-11.2725502424895	-16.2044841109568	3	3
4958	0	4966	-1.06383897667143	-13.1483142569082	-0.605021652919586	-12.4672383008807	2	2
4832	0	7048	4.37500565790369	10.0158080876436	4.60549870750042	10.2796406001282	0	0
6044	0	5642	13.9634886744585	16.8350368709382	13.4910945841575	17.177343375339	0	2
5347	0	5352	9.56847801434565	-18.3836613726408	9.19831801855672	-17.9112799253126	3	0
6250	0	5851	16.7563764083122	17.4181282482769	16.5637967045744	17.2191048463662	2	3
8875	0	6864	18.3578675562612	8.71973133513847	18.809159749495	8.0238796427206	3	0
6056	0	3212	4.62994947923968	13.3543416500604	4.48012659588407	13.1120949918971	0	0
5419	0	5851	16.2087870627716	16.6264002773066	16.5637967045744	17.2191048463662	3	3
4410	0	4820	-7.94040614883348	6.27591943862219	-8.37287920935112	5.94445962770859	2	0
6039	0	6432	15.1031723624833	5.25297863813139	14.0955595839647	4.94638636141771	3	0
4985	0	5581	-6.92688886721817	-9.58606532373592	-6.26029701673592	-9.94768643403635	1	1
3980	0	3999	-18.5576055693644	6.59181686146475	-18.7897202794608	6.71709751582761	0	3
5968	0	5561	-3.45034605630946	-19.8599480910251	-4.08593213241346	-19.8163812902888	0	1
3338	0	3195	-17.3913554181321	4.78635090164673	-17.3767909346799	4.61100443676407	2	3
4977	0	5641	-4.44467376108617	-3.77159068471939	-4.91517385031599	-3.50402439982505	1	1
5398	0	6392	15.0114725746942	-13.8890897929638	14.9501321322283	-14.7642017262839	2	0
4197	0	4027	-16.0110060361027	10.9680386523102	-16.2828755202506	11.5078587896031	1	3
6419	0	5648	7.04836149783183	10.0303792186993	6.79175643369576	9.7190470498709	3	0
7613	0	6184	9.25256126104359	-17.3553679825057	9.69136774851767	-17.2150764815218	1	0
6808	0	5414	15.3279615301044	-15.5410534148426	15.1515596260416	-15.9122473678139	0	2
6609	0	6004	19.7677473259901	-5.67799704413424	19.8131172692253	-6.48524024176594	1	0
4192	0	5202	-17.6331641506104	1.59687988611245	-17.5885481139712	1.07762948094712	0	2
3991	0	6189	12.7296434923235	3.01602448270813	12.5676522777627	3.22566972121508	3	1
3919	0	3748	-19.4151712135584	-15.1320656196782	-20.0774983469443	-15.6203132137091	3	0
5480	0	6237	6.94021469193122	15.9553857124186	7.80882162911364	16.0748791345932	0	1
4389	0	5066	-4.47475028478264	19.427496584021	-4.57195863060312	18.9399523564844	1	2
3826	0	3792	-9.55626833341365	18.1527221317295	-9.66076317488609	17.2861143926025	2	0
6442	0	5824	10.4391340302902	5.22813041688477	10.4693463202406	5.79591594654984	2	0
3178	0	4381	-16.1510745014758	0.409694817571912	-15.5174951677206	0.313638881203437	2	1
3368	0	5018	8.61933365017054	11.8403940583245	8.1719162552732	12.2521050075633	0	2
6486	0	6448	19.676460125422	15.7840475986741	19.2574508666186	16.9901230385603	2	0
5857	0	6647	-2.4551487601656	5.28035590890429	-1.66866847279852	5.8346843845213	1	3
6701	0	5623	13.2637874548289	5.03629177639334	12.9729213517812	4.57157784326905	1	3
4552	0	5379	1.34202569187291	-6.62631019419748	0.827164515293296	-6.97925322207504	0	3
4584	0	5326	2.42391552994766	-12.7794233906758	2.58941093986696	-12.3669250635156	0	2
4578	0	5342	-3.98347164758414	-4.85266347458409	-3.96514085517232	-5.0121644067834	2	2
4951	0	4154	-11.1900911424832	-14.4007790680875	-10.9415224682998	-15.1377569200766	3	2
5801	0	5802	7.72816732698057	-0.686427631092946	7.67328846429031	-0.619228485958257	1	2
4606	0	4602	-11.1972535755026	-3.15396279240906	-10.6826735136682	-3.41137005223277	2	2
6447	0	7040	16.7678968950356	-13.1382729185657	17.8153892628717	-12.6293430167833	3	0
6239	0	6035	12.1684727490061	8.17850211193806	11.3749206229044	8.28393202207746	3	3
3986	0	4823	-12.3883275937566	17.0947646200584	-12.9118587989006	17.2595594366909	2	3
4557	0	3309	-17.1556461898258	-17.0062099509366	-16.8605021537521	-17.3321427792579	1	1
6391	0	4530	1.72037754612199	-17.6474763933999	1.83160419209179	-16.8507086643464	3	2
5961	0	6197	12.1005986358664	-10.3660647399274	12.497461611482	-9.99209445173052	1	1
5391	0	5178	-4.14857337969524	-14.7490909689098	-3.34886345481711	-14.7533054845881	3	2
4823	0	3610	-12.9118587989006	17.2595594366909	-13.2038755226585	17.2096272214101	3	2
4762	0	5184	-5.98273410524236	-14.6478702121702	-5.14202315645399	-14.9303665598208	2	0
5244	0	6057	2.44648142458323	13.3832365777133	1.90460020358743	13.8903658369996	0	1
5447	0	5644	5.6672275325704	8.96823668867587	6.23312989863622	8.4560011147696	3	0
5757	0	6234	11.8032558929134	-19.2303669235634	12.0240019196338	-19.0351907579644	1	2
6801	0	6225	11.1259963877812	-7.54575624636968	11.0944830643847	-7.20970732884821	1	1
4643	0	5058	5.08609791215287	14.3194232442687	5.41550938536093	14.4166726369007	3	2
5050	0	6055	-5.41019312981219	17.4173369599024	-4.43054808512773	17.1863737933973	2	3
5256	0	5625	5.43855103032367	15.0199570946139	5.64673769982976	14.558016416913	0	1
5442	0	5858	11.1148332922913	14.6435790392812	10.9914554313954	14.8834558069888	2	2
3998	0	3243	-18.6769543632285	15.9747222253271	-19.0163253284878	15.3375746462974	2	3
4983	0	6225	11.3350272447885	-6.89470197595087	11.0944830643847	-7.20970732884821	3	1
4814	0	5413	0.366833252989538	9.12861817320053	0.485642833474722	9.39331233344138	2	1
4767	0	4395	-1.39549856280426	-2.52824289258759	-1.56940272280533	-2.75414664432228	3	3
4980	0	5003	0.618055820081458	4.14585065053321	0.469675755513902	3.63224408960913	0	3
3985	0	5152	5.46860426614728	-4.12027127340273	5.19569009909494	-3.83850272907062	1	0
3129	0	3171	-18.7455774440369	-10.3932702893902	-19.0610840665494	-10.435172862723	1	3
4338	0	4986	-5.37703691390633	-6.03194577935774	-5.1111411128326	-5.84614414916033	2	2
4011	0	4282	-11.7860998402493	15.7976339769152	-11.7165506774348	15.8478272065518	3	2
4324	0	5360	-8.56271034803884	-15.0305675200101	-8.71372695951583	-15.1025057606199	0	0
5797	0	5773	2.44166510938757	-10.9750426734773	2.67246621840569	-10.6023559296998	1	1
7048	0	5209	4.60549870750042	10.2796406001282	4.79432904700724	10.3547456458044	0	1
3676	0	5182	-6.57456945979892	-17.9102657655771	-6.46404500556886	-17.1786853215618	0	2
5989	0	6828	8.21160859067722	-16.9655834143059	8.05306330163414	-16.5907391704132	1	0
6255	0	6441	10.0101719919726	7.17681377589134	11.3292990759761	7.6485463682284	3	1
5351	0	3519	-8.67980730702426	-16.9276282850824	-8.36146904330482	-16.5323332013614	3	3
5792	0	5775	15.3012122782309	-7.32600623971779	15.1191600172151	-6.63178855177453	0	3
6004	0	6010	19.8131172692253	-6.48524024176594	20.2036599695122	-6.39845200973901	0	2
3571	0	3777	-15.2949900071066	-6.5520266757543	-15.0369623083599	-6.28998952889273	3	1
3958	0	3591	-14.7812650725055	-2.08300438893312	-14.9551034884237	-1.85494683871815	2	3
5649	0	6263	15.2587643538067	17.1300018297183	15.0366393382475	17.4280355253676	1	3
5848	0	5817	4.56850030839214	7.33353873820163	4.67189506876168	7.79589905276864	0	1
3972	0	3953	-18.2878592181744	-10.5747403384438	-18.2409424869865	-10.6342882375737	0	1
4171	0	4352	-11.3820907713975	-0.598862529673962	-11.6688438207033	-1.04808655151474	3	0
4820	0	4410	-8.37287920935112	5.94445962770859	-7.94040614883348	6.27591943862219	0	2
4361	0	3532	-13.6612333061991	-17.6050770032855	-13.3991039479219	-17.4064446313969	1	0
2719	0	3779	-16.7593403147491	-5.27980035598696	-16.6255177593092	-5.42246056900649	3	3
5634	0	5175	-3.21944695800707	0.265949397919883	-2.6573054169224	0.182172510749538	2	3
5628	0	3757	-4.78974755033072	5.67113749420876	-4.72222934026588	6.26157419962518	0	1
4592	0	2363	-11.8583493227763	0.554839164389825	-11.9604620441413	0.558778073574286	0	3
6634	0	5791	19.1800825137716	2.32645457822755	18.6194746020991	1.87236497169824	2	3
4991	0	4777	-7.26064976816372	2.47919309313569	-6.87063711715794	2.96660154859798	3	1
6053	0	5662	17.6793560012524	11.0051628368289	18.7890074286922	10.956316745737	1	2
5004	0	5622	4.28755290627063	3.41992405764242	5.11892023144158	3.28879297553934	0	2
5458	0	6060	13.1006864721186	14.4445305420942	13.0772787691221	14.5534931102189	2	0
4597	0	5433	-5.23701495433528	16.3148670701779	-5.12099944494915	16.417288944743	1	1
5383	0	6587	4.07449311069598	-5.52047163055026	3.54709588402061	-5.82184515300577	3	3
4027	0	4197	-16.2828755202506	11.5078587896031	-16.0110060361027	10.9680386523102	3	1
3557	0	3958	-14.4522778060851	-2.24300190132532	-14.7812650725055	-2.08300438893312	1	2
4986	0	4338	-5.1111411128326	-5.84614414916033	-5.37703691390633	-6.03194577935774	2	2
5358	0	4772	3.60009636378509	0.421652282692058	3.66895186481256	0.48212751724251	2	0
6612	0	6199	19.8238833167953	-13.0882800021532	19.5001700712082	-12.7762144283562	0	3
4157	0	3337	-15.8402029305974	-12.4725116101961	-16.3846080447664	-13.1004613727076	1	1
5372	0	4986	-4.93153335817135	-6.29419801249704	-5.1111411128326	-5.84614414916033	0	2
5162	0	5585	13.0316670562888	-14.3214401216118	12.7396446241168	-14.9042359343158	2	1
6055	0	5052	-4.43054808512773	17.1863737933973	-3.78787084011564	17.3547440239406	3	0
6451	0	6014	14.3943913799741	-1.03500218577929	14.5626084745106	-0.67473956219421	3	2
5841	0	5246	11.0832926833034	10.0462955190828	10.6397358042987	10.3759082053275	1	2
5377	0	5474	7.17878051062759	-0.657579919317664	6.81187326091418	-0.776829841639852	1	2
5167	0	5960	6.48363201805947	-14.7036045696227	7.00129105213927	-14.1899730401183	3	0
5385	0	4159	-1.96556721821231	1.91374862151637	-2.04316827124454	3.10020193662437	1	3
4368	0	3309	-17.2673996947602	-17.4575299401095	-16.8605021537521	-17.3321427792579	0	1
5621	0	6231	19.0745803911941	14.0155394209044	18.316956952542	14.5871543771942	1	3
3389	0	3586	-18.3067255481937	12.3755626677856	-18.3565297329669	11.9507779663227	1	2
4826	0	6645	7.06743078808923	14.2848842122405	7.43121533464308	14.5666019939324	2	1
6617	0	7429	19.0749156767251	-10.3936127834217	18.5662763133056	-10.7261156339285	1	1
4152	0	4604	-13.6671454033077	-6.51543737153763	-13.5479936934645	-6.09843109140602	0	0
3983	0	4393	-6.53294004454246	11.5553994010916	-6.70668940181858	11.6892198302503	3	1
6621	0	5598	12.9189132698626	-2.42318465686326	12.3076127819947	-2.6998794459832	1	2
5617	0	3985	5.82322920486483	-4.75356164980784	5.46860426614728	-4.12027127340273	1	1
3814	0	4430	-11.3144748587463	13.6845514923266	-11.7939970723155	12.9484070969617	2	2
6377	0	5579	-5.3461245229541	-9.83273019261851	-5.05649189790327	-9.4659600048093	1	3
4998	0	5615	3.79004767807552	-3.05843907138168	3.6268542254342	-2.96378368918597	2	3
5407	0	5814	10.9694815597267	3.23979242892084	11.1206804343735	3.64427741257328	3	2
5204	0	5342	-3.97573931084513	-5.06847397407108	-3.96514085517232	-5.0121644067834	0	2
6253	0	3982	1.135402800039	1.81300705836856	1.2914374997546	1.62628023106162	1	2
6841	0	6037	16.5145000289785	3.89565708794039	15.8732739409819	3.95528399671275	1	1
6372	0	5117	7.63572293499248	-14.0299728024552	7.93330171224129	-13.6814548698909	0	1
5451	0	5435	13.5433326736438	15.5161904867869	14.1789152523632	15.2545030171742	3	3
5055	0	4181	-8.96263389323948	8.00041426255648	-8.41820637535208	7.95060781252398	3	1
4438	0	4621	-5.32683997724587	11.9090436079459	-5.02319656712808	12.5443052892425	2	1
3823	0	3582	-11.1480768662349	11.4222354520113	-11.3280992663827	11.2094906482276	3	2
4227	0	4617	-9.01709568812745	19.0801393295273	-8.98863431841488	19.5738214225554	3	1
5114	0	4750	2.76781281133134	-19.5556001448626	2.39758483444615	-19.991327716423	2	2
6290	0	6824	19.6238746019785	-0.425428098980142	19.594916248382	-0.913393741930908	2	0
5402	0	5256	5.29394342684998	15.5802174121989	5.43855103032367	15.0199570946139	2	0
6096	0	6250	16.5883886888259	18.1581505156469	16.7563764083122	17.4181282482769	0	2
4158	0	3994	-10.537932576683	3.03916029691341	-10.8523966779816	3.35371974809298	2	2
6054	0	6258	17.549007789601	19.8376018142443	16.9123570089915	20.0674718526746	2	2
5003	0	4980	0.469675755513902	3.63224408960913	0.618055820081458	4.14585065053321	3	0
4362	0	4968	-1.50534639324435	-7.98736150397777	-1.10164289550368	-8.35868861838482	2	0
7444	0	5423	14.6859590554579	0.263526094779315	14.6814936175224	-0.415966791502659	0	3
3558	0	4380	-16.2558981449117	-7.22785688144975	-15.3597597037904	-7.57892574191442	2	0
5791	0	6012	18.6194746020991	1.87236497169824	18.1838084585225	1.72248695170475	3	0
5880	0	4215	-7.98367454627131	16.4128446272998	-7.7496612733227	16.0670239552825	0	3
2989	0	2992	-17.9680001740934	15.5945778274034	-17.9703115769832	15.3462838061254	1	0
4177	0	3576	-9.10369754441839	4.74500529830734	-8.89405543794037	4.99464751595496	1	0
5378	0	5366	4.54737664992787	-18.969604081901	4.6583431233703	-18.8137110495869	2	2
3180	0	4570	-14.1735901756155	9.58412018114465	-13.8280726168382	9.23561854201214	0	2
4185	0	4573	-13.7149639795166	-5.0165653153622	-13.6903103702133	-5.22296769557522	1	1
5168	0	5597	7.38188903550845	6.43999285234496	7.19642957693031	6.76955222157336	0	1
6891	0	5662	19.2844029970244	10.9757860889967	18.7890074286922	10.956316745737	3	2
6780	0	4915	18.1388013150332	-17.5697125690684	18.2600935091724	-17.3767469048942	0	3
5384	0	5620	2.69173591943499	0.285361879881426	1.93600086079486	0.613892390343459	0	0
5352	0	7613	9.19831801855672	-17.9112799253126	9.25256126104359	-17.3553679825057	0	1
3650	0	3811	-14.0508056610895	12.6935090083759	-14.4316516307126	12.386212146937	2	3
4580	0	3305	-19.7015134139385	-11.602388303903	-19.3429283778927	-11.573574117648	0	1
6205	0	5563	9.83645857701827	-12.8734857301563	9.94912949688577	-13.392280447464	1	3
1287	0	4130	-12.8327133326724	-12.0424649334963	-12.7306396243365	-12.3931675854033	3	2
6408	0	5563	10.0507320225062	-13.4744950430012	9.94912949688577	-13.392280447464	0	3
4012	0	5042	-16.4398649667397	14.9162798086742	-16.397178829452	15.1877255194495	0	2
5589	0	5833	4.7782359160923	5.12079758251676	4.91750769867584	5.6745734079594	1	1
5408	0	4954	1.07569905077868	-5.90023225361625	0.696144688582685	-6.23441515934371	0	2
5205	0	4789	5.42541552341083	3.51433984916596	5.19463949029893	3.2912293070361	1	1
5819	0	5597	8.15688976207717	7.36446300917082	7.19642957693031	6.76955222157336	3	1
5618	0	5387	9.81949860866059	-7.70504075043642	10.7075378030034	-7.95153662901082	2	3
3768	0	4369	-15.0468838444372	-4.83711411239789	-14.4980754840594	-4.92435170635027	0	1
5471	0	4389	-4.21244679974818	19.9312860085945	-4.47475028478264	19.427496584021	3	1
6384	0	5588	11.3236540553064	-5.59145808105315	11.6232052630571	-5.61352439013926	0	0
4997	0	5024	-8.29766566808907	-0.0450198781188191	-7.73707506095133	0.249792844903057	1	0
4789	0	5622	5.19463949029893	3.2912293070361	5.11892023144158	3.28879297553934	1	2
4810	0	4204	-16.0626331836918	4.54262522099084	-16.4236653054036	4.89178381752522	2	0
3815	0	4183	-14.5155284742238	8.34918792457303	-15.4799143597245	8.08784801339978	3	3
5633	0	7274	15.4274091488822	7.28342706055018	14.6990939616517	8.39357921971762	1	2
4234	0	4597	-4.55030917190187	15.6372630542282	-5.23701495433528	16.3148670701779	2	1
4992	0	5228	-8.78111943393355	12.9711787683689	-7.54762273706498	11.8204363930836	0	0
5046	0	6048	-1.99808400082615	11.0827055072353	-2.10973660678499	11.5659582109024	2	0
4591	0	6217	17.3814910870141	1.27313254278072	17.738625844643	0.832716374085186	3	1
6003	0	5998	15.847477635536	-15.1828443719522	15.8750639453222	-15.6711881997439	3	2
5622	0	4789	5.11892023144158	3.28879297553934	5.19463949029893	3.2912293070361	2	1
4151	0	3956	-14.8084743792533	-10.3109496351883	-14.8480735109312	-9.91753711689327	3	0
6040	0	6844	5.20537433488694	-9.0312963973276	6.01347900649946	-10.0349729778854	0	0
4604	0	4152	-13.5479936934645	-6.09843109140602	-13.6671454033077	-6.51543737153763	0	0
5203	0	5374	16.961517093664	-8.77173219908367	16.2049427628134	-9.19355204173876	3	2
6254	0	6290	19.8991972681179	0.140767571696074	19.6238746019785	-0.425428098980142	2	2
3978	0	4555	-19.4849980633001	-7.9862274736144	-20.556648298956	-8.14053004264255	2	3
5138	0	3564	-8.89088462076039	-11.9596952532602	-8.95844207773989	-12.0429670575601	2	0
3984	0	5033	6.43718978644809	-2.73412136646176	5.65063112420092	-2.23136124317164	0	1
3813	0	3830	-18.6993781998289	18.7415859801331	-17.7153419715838	18.5056610269169	1	2
5798	0	6418	19.035747763186	-6.26812786593806	19.0250775878248	-6.31274870870276	2	2
4325	0	5024	-7.26501578859482	1.15939912026509	-7.73707506095133	0.249792844903057	1	0
5635	0	4441	-7.54066313081873	14.2522502097514	-8.42256718643671	14.6840498714267	3	1
5627	0	6431	9.61534043417467	13.7943530982424	9.72609973159972	13.5936874959566	3	3
4423	0	5262	-8.83195505454223	15.1821259718379	-8.30185621530912	15.1310129699622	3	2
6663	0	5814	11.6413756691293	3.76232263103515	11.1206804343735	3.64427741257328	3	2
4212	0	5017	-14.8433947085434	3.91561826933635	-14.5332036651874	4.71218067870838	0	1
4941	0	5574	18.6503072475803	-16.747121657275	18.6874121776414	-16.3253710237789	1	2
4586	0	4194	-16.3392452840445	-1.23831959390109	-16.4069814326506	-0.841500138170374	2	2
